iter	locus	ct0	ct1	ct2
55	5	0.003689755368	0.04924648372	0.06704108826
55	6	0.0025840936	0.008801181405	0.01201062817
55	7	0.0004586195518	0.0008711103806	0.07093619329
55	8	0.0003349529853	0.005185685537	0.01665247326
55	9	0.01264595521	0.01826668446	0.02389483562
56	0	0.004245057039	0.01591548238	0.03442651949
56	1	0.002514861361	0.02343608558	0.05734007862
56	2	0.009538879986	0.02245764923	0.05025317358
56	3	0.00160562473	0.006474214731	0.05497276688
56	4	0.001791420846	0.01236484149	0.01239632699
56	5	0.01807382053	0.02562822199	0.05862675148
56	6	0.0025840936	0.008801181405	0.03597013921
56	7	0.0004586195518	0.009078493533	0.02626212332
56	8	0.002936120995	0.01463095703	0.01665247326
56	9	0.0111169758	0.0236116897	0.0376640221
57	0	0.004245057039	0.008231222451	0.02325448741
57	1	0.001909866804	0.004254395813	0.03054625855
57	2	0.01307064799	0.02008551787	0.05743633482
57	3	0.005361206576	0.006474214731	0.03536752846
57	4	0.009404941201	0.01201227815	0.01239632699
57	5	0.0237563904	0.02830415374	0.05566965741
57	6	0.0025840936	0.01094076013	0.03597013921
57	7	0.0004586195518	0.009078493533	0.02626212332
57	8	8.304277914e-05	0.01463095703	0.01665247326
57	9	0.007487527901	0.01563407215	0.0468395801
58	0	0.002148658139	0.008231222451	0.02520272517
58	1	0.001723637488	0.001909866804	0.01455638322
58	2	0.003225874283	0.02379783765	0.02785035774
58	3	0.00242411251	0.005361206576	0.0414758231
58	4	0.008873231447	0.01105269389	0.02026155781
58	5	0.01217859049	0.01463961827	0.03822550334
58	6	0.0025840936	0.005419026708	0.04677390389
58	7	0.002679707042	0.009078493533	0.02626212332
58	8	8.304277914e-05	0.0003608893689	0.00762260579
58	9	0.002457378368	0.003984751234	0.02846563007
59	0	0.002148658139	0.01166465845	0.05084254767
59	1	0.001200732744	0.006561702915	0.03943827138
59	2	0.003225874283	0.007620874948	0.03899356486
59	3	0.005361206576	0.01791042475	0.04053727372
59	4	0.001517968401	0.006872814074	0.02026155781
59	5	0.01127455583	0.01613895464	0.03485769559
59	6	0.006735384422	0.008875764003	0.03649156316
59	7	0.0005884138367	0.002679707042	0.03936126531
59	8	8.304277914e-05	0.0003608893689	0.01336566958
59	9	0.003984751234	0.006192888179	0.02856516981
60	0	0.002148658139	0.02017466867	0.05084254767
60	1	0.002431613603	0.006569019508	0.03943827138
60	2	0.00499143251	0.005876393392	0.01738806293
60	3	0.002509082691	0.003229163196	0.04527081755
60	4	0.001517968401	0.002666254177	0.02026155781
60	5	0.01127455583	0.03484212846	0.04335052929
60	6	0.003588564698	0.008875764003	0.03724963248
60	7	0.0005884138367	0.002679707042	0.04247952761
60	8	0.004078584915	0.01042694617	0.01336566958
60	9	0.003935605965	0.00635109599	0.01891987632
61	0	0.0008093742688	0.007245246435	0.02798907802
61	1	0.002512392267	0.003356521083	0.03943827138
61	2	0.0002272482609	0.01039487807	0.02497272413
61	3	0.002509082691	0.009276258604	0.0423144018
61	4	0.002666254177	0.00314956277	0.02026155781
61	5	0.01127455583	0.03484212846	0.03833658723
61	6	0.003588564698	0.008875764003	0.03724963248
61	7	0.0003399249796	0.0005884138367	0.01715358438
61	8	0.004068604855	0.01042694617	0.01162165036
61	9	0.004706109001	0.00635109599	0.02917031723
62	0	0.0008093742688	0.007245246435	0.02877122268
62	1	0.004084779937	0.006846848155	0.03943827138
62	2	0.0002272482609	0.009565617521	0.05116391452
62	3	0.006807195669	0.009276258604	0.0423144018
62	4	0.001753646689	0.002666254177	0.002751008397
62	5	0.007101391965	0.01127455583	0.04140134416
62	6	0.003588564698	0.008935933338	0.03636971078
62	7	0.0005884138367	0.003469912636	0.01662764324
62	8	0.001233282932	0.01042694617	0.01105420169
62	9	0.004706109001	0.00635109599	0.03209799505
63	0	0.0008093742688	0.01329240292	0.03755047944
63	1	0.01096347247	0.01110167663	0.05861187076
63	2	0.0002272482609	0.005661717671	0.04334947667
63	3	0.006807195669	0.009276258604	0.03530774747
63	4	0.001318393605	0.002751008397	0.03477423012
63	5	0.003781598274	0.01928917527	0.03107218646
63	6	0.0006217761555	0.0011916623	0.03388268534
63	7	0.003469912636	0.005035254133	0.03760668477
63	8	0.001233282932	0.01042694617	0.01105420169
63	9	0.01008929614	0.01502875062	0.03110419091
64	0	0.0008093742688	0.01329240292	0.02365517593
64	1	0.00983503175	0.01438534014	0.04522965383
64	2	0.0004531679243	0.01375769746	0.03904398788
64	3	0.008441141627	0.0125616204	0.04597805968
64	4	0.001347274631	0.002751008397	0.01346248208
64	5	0.007229584034	0.01949355866	0.03107218646
64	6	0.001807541367	0.006742681424	0.01065611758
64	7	0.005035254133	0.008568595892	0.03130645472
64	8	0.002020937572	0.01042694617	0.01669577955
64	9	0.005524783722	0.00977081463	0.03110419091
65	0	0.0005216279046	0.01329240292	0.01954788018
65	1	0.00983503175	0.01486676397	0.06821438302
65	2	0.0004531679243	0.008512318483	0.04069396052
65	3	0.0125616204	0.01668597471	0.06564570187
65	4	0.001174873883	0.01234533746	0.01346248208
65	5	0.001641465457	0.01949355866	0.03118209205
65	6	0.004860380408	0.006742681424	0.02050289907
65	7	0.004221279034	0.008250040175	0.05674067664
65	8	0.002918027949	0.007070228454	0.00896775114
65	9	0.005524783722	0.0110745414	0.03838102365
66	0	0.001702900734	0.01329240292	0.02318880342
66	1	0.003901239379	0.009025342336	0.04465783967
66	2	0.0004531679243	0.02854237282	0.04069396052
66	3	0.003943941112	0.01516788944	0.06564570187
66	4	0.003178110702	0.007731246047	0.01533787239
66	5	0.001641465457	0.04415606792	0.04515041743
66	6	0.00123982007	0.002682033871	0.02612297061
66	7	0.004221279034	0.009617212738	0.03530473552
66	8	0.002918027949	0.007702113471	0.00912244782
66	9	0.003046942919	0.01619104214	0.03838102365
67	0	0.001702900734	0.01406326829	0.01847596059
67	1	0.004228003627	0.005742474713	0.0241673885
67	2	0.0004531679243	0.0178912682	0.04069396052
67	3	0.004303457431	0.0178910866	0.07973822472
67	4	0.00658623103	0.009709632687	0.0160617006
67	5	0.003760270465	0.03714598094	0.04515041743
67	6	0.001956630283	0.002682033871	0.03214022424
67	7	0.003538593808	0.009617212738	0.03967240632
67	8	0.002918027949	0.00912244782	0.01732546819
67	9	0.01080406968	0.01401894788	0.03838102365
68	0	0.001873309383	0.01359896275	0.02851567031
68	1	0.005421950464	0.005742474713	0.02963810778
68	2	0.0004531679243	0.0178912682	0.02907110579
68	3	0.007913256031	0.01963578941	0.04145283729
68	4	0.01198502571	0.01870299074	0.02606120604
68	5	0.003760270465	0.04096169989	0.04260851439
68	6	0.001020827715	0.007776604942	0.02664225591
68	7	0.001391579431	0.003538593808	0.02180263013
68	8	0.00208645114	0.00431211797	0.01732546819
68	9	0.00419237602	0.006443731218	0.02334941596
69	0	0.005189740936	0.01355831339	0.04177682058
69	1	0.008144500833	0.00843111059	0.05339870482
69	2	0.00122179035	0.0178912682	0.0396096867
69	3	0.01216585756	0.01963578941	0.03994447823
69	4	0.005376571496	0.01836452692	0.02119078458
69	5	0.003760270465	0.02070083497	0.04305662543
69	6	0.001020827715	0.007776604942	0.01643761157
69	7	0.001391579431	0.001522254424	0.0322393252
69	8	0.00208645114	0.003825756573	0.004281998103
69	9	0.002824832372	0.00419237602	0.01878626959
70	0	0.006296606605	0.01349436911	0.04505941812
70	1	0.0006554958471	0.004228223731	0.05162787367
70	2	0.0001554061931	0.005572006541	0.0396096867
70	3	0.009898767106	0.01963578941	0.04238982675
70	4	0.00255328383	0.01836452692	0.03960202688
70	5	0.001274727455	0.02092840068	0.04712393341
70	6	0.001020827715	0.007776604942	0.01643761157
70	7	0.001391579431	0.001522254424	0.03527003519
70	8	0.00208645114	0.003825756573	0.01327320122
70	9	0.002824832372	0.00419237602	0.01942601757
71	0	0.006296606605	0.02089739929	0.047476842
71	1	0.0006554958471	0.007880862519	0.02426975459
71	2	0.000111382589	0.02542968598	0.0396096867
71	3	0.006013205902	0.02886952602	0.04405930466
71	4	0.00255328383	0.00738579546	0.008431506896
71	5	0.02062926327	0.0269375852	0.03140617147
71	6	0.001020827715	0.02798277241	0.0331214552
71	7	0.001391579431	0.001522254424	0.03847397735
71	8	0.003825756573	0.01531531493	0.01779922969
71	9	0.00419237602	0.008172307418	0.01942601757
72	0	0.006296606605	0.008591680868	0.04678882275
72	1	0.0006554958471	0.002716445987	0.02133255
72	2	0.000111382589	0.01576048082	0.03037645619
72	3	0.006013205902	0.02886952602	0.04405930466
72	4	0.001960157611	0.00255328383	0.005227137885
72	5	0.02062926327	0.02874457172	0.05989998664
72	6	0.001020827715	0.002875349645	0.01326997427
72	7	0.001391579431	0.001522254424	0.04704746231
72	8	0.003825756573	0.01088801331	0.01531531493
72	9	0.003236827559	0.004447737389	0.02852363571
73	0	0.007740693446	0.008591680868	0.02634787805
73	1	0.0006554958471	0.0073906211	0.02896587814
73	2	0.0002153968545	0.02899114888	0.04891524697
73	3	0.01338056082	0.01457730711	0.1144559799
73	4	0.002193759974	0.004912947704	0.005227137885
73	5	0.008119042432	0.02780898119	0.02987296047
73	6	0.001020827715	0.002875349645	0.01326997427
73	7	0.001522254424	0.0174622754	0.04072944177
73	8	0.005462511984	0.01195540345	0.01531531493
73	9	0.003236827559	0.006037962676	0.02852363571
74	0	0.007740693446	0.01230132596	0.04531162488
74	1	0.0006554958471	0.007924500789	0.05227074082
74	2	0.0002153968545	0.02899114888	0.04661228841
74	3	0.006374855461	0.01414926687	0.08396735381
74	4	0.004912947704	0.005227137885	0.01011562002
74	5	0.008027131298	0.008119042432	0.03138544775
74	6	0.004583488667	0.007179532262	0.02281756978
74	7	0.001522254424	0.005755586537	0.02983967616
74	8	0.005462511984	0.01020569018	0.01431376458
74	9	0.002171929057	0.006037962676	0.007213448943
75	0	0.009784588023	0.01740202638	0.02932191613
75	1	0.0008943639235	0.01145131753	0.03075992872
75	2	0.0002153968545	0.02831175167	0.04065209441
75	3	0.006434934914	0.01283301413	0.08396735381
75	4	0.002083550291	0.005095040046	0.01011562002
75	5	0.01522213209	0.02336999558	0.02704897855
75	6	0.004583488667	0.0126729991	0.02328325131
75	7	0.001522254424	0.004813817395	0.03172536431
75	8	0.0007023131985	0.006873308753	0.01431376458
75	9	0.004692424435	0.005232939377	0.008470537155
76	0	0.002126697551	0.02289177436	0.0268664779
76	1	0.0008943639235	0.003809409712	0.02523735022
76	2	0.0002153968545	0.02896329147	0.03775382543
76	3	0.01221255221	0.01283301413	0.08396735381
76	4	0.001190395798	0.007224070963	0.008949132463
76	5	0.007776704875	0.02336999558	0.04245919228
76	6	0.00169345132	0.01748802856	0.04611106234
76	7	0.001522254424	0.002108803803	0.03172536431
76	8	0.004055032323	0.005481975066	0.01498258189
76	9	0.002393568436	0.004692424435	0.02746489228
77	0	0.002126697551	0.02649600789	0.0268664779
77	1	0.0108435637	0.01180206774	0.03667153901
77	2	0.0002153968545	0.03775382543	0.03960991132
77	3	0.002077548623	0.0200851707	0.08396735381
77	4	3.900296264e-05	0.002770183361	0.008012041547
77	5	0.004464970603	0.03418781143	0.04245919228
77	6	0.00169345132	0.0180389544	0.0243811457
77	7	0.005548730756	0.01259529414	0.0236443755
77	8	0.001633479827	0.00464411527	0.007723554878
77	9	0.002393568436	0.004692424435	0.01889085261
78	0	0.0005755371849	0.02192602385	0.0268664779
78	1	0.002749466602	0.01088167551	0.01977159167
78	2	0.0002153968545	0.02648917368	0.03738326888
78	3	0.01142961277	0.0200851707	0.08396735381
78	4	0.0007040107216	0.005042686371	0.006023526415
78	5	0.005179349708	0.03418781143	0.04166184026
78	6	0.00169345132	0.009746522739	0.01712484042
78	7	0.005548730756	0.008485993855	0.02873786898
78	8	0.001244722957	0.001633479827	0.007723554878
78	9	0.001526793213	0.002393568436	0.03034167456
79	0	0.0005755371849	0.02192602385	0.0268664779
79	1	0.006553166351	0.01088167551	0.03297736987
79	2	0.0002153968545	0.03486806518	0.03596885527
79	3	0.01163592126	0.021295212	0.08396735381
79	4	0.001740563075	0.005042686371	0.01030518754
79	5	0.007734661289	0.03418781143	0.04166184026
79	6	0.0004693092534	0.00169345132	0.01881701601
79	7	0.009018334602	0.01035170998	0.07660572971
79	8	0.001244722957	0.001633479827	0.005432824002
79	9	0.001526793213	0.01088640101	0.03130733083
80	0	0.0005755371849	0.02234944069	0.03204764896
80	1	0.003974709804	0.007251146662	0.04624578481
80	2	0.0002153968545	0.004038744849	0.03228561031
80	3	0.01163592126	0.01197161014	0.05015327531
80	4	0.004358540734	0.01520396812	0.02005509242
80	5	0.007734661289	0.03083761438	0.03418781143
80	6	0.0004693092534	0.00169345132	0.01669227446
80	7	0.002568934791	0.009355180117	0.05445270103
80	8	0.001633479827	0.01736262082	0.02063595664
80	9	0.001526793213	0.003608125687	0.01909353774
81	0	0.0005755371849	0.02177686625	0.04282204582
81	1	0.003974709804	0.009774199279	0.01929417126
81	2	0.0002153968545	0.0306765928	0.040906332
81	3	0.005976440375	0.01163592126	0.03920095103
81	4	0.003450420471	0.01520396812	0.01664031136
81	5	0.00229594861	0.02422621427	0.03418781143
81	6	0.001262119605	0.007283323035	0.03199540426
81	7	0.002618514996	0.009515793004	0.04295466043
81	8	0.001633479827	0.008270313372	0.02063595664
81	9	0.001526793213	0.003608125687	0.01095415314
82	0	0.0005755371849	0.01209987372	0.02378795643
82	1	0.003064056728	0.009774199279	0.01929417126
82	2	0.0002153968545	0.02123653556	0.040906332
82	3	0.00116188651	0.01163592126	0.03266739519
82	4	0.0002623574687	0.00319058818	0.00582645812
82	5	0.00229594861	0.02437390406	0.02595969364
82	6	0.0004168925248	0.0017889031	0.02060263115
82	7	0.002618514996	0.007376286371	0.03612204644
82	8	0.0009869350771	0.004047826215	0.007988326323
82	9	0.001526793213	0.005016068854	0.01095415314
83	0	0.006710011403	0.01045178398	0.02378795643
83	1	0.001085734025	0.003064056728	0.02505656096
83	2	0.006606739173	0.02123653556	0.03951560729
83	3	0.00116188651	0.01071532398	0.03557229634
83	4	0.00319058818	0.01087471938	0.01109449797
83	5	0.00229594861	0.02559993053	0.02595969364
83	6	0.0004168925248	0.01865940122	0.04237930455
83	7	0.002618514996	0.007176064388	0.03612204644
83	8	0.00264328031	0.004047826215	0.007988326323
83	9	0.0004667544297	0.005016068854	0.01095415314
84	0	0.003984612456	0.01448199098	0.02386016271
84	1	0.001085734025	0.003064056728	0.02505656096
84	2	0.005053137351	0.01018997167	0.01985746274
84	3	0.004324650837	0.01071532398	0.03416365643
84	4	0.005903030844	0.01511174142	0.01716069417
84	5	0.004407246804	0.01632404654	0.02811689743
84	6	0.0002301329744	0.01111300524	0.01865940122
84	7	0.00494978664	0.01612447242	0.0473596424
84	8	0.001091701645	0.006979148727	0.008139930946
84	9	0.0004667544297	0.008262345237	0.02836083463
85	0	0.003984612456	0.02046661491	0.02386016271
85	1	0.002782769797	0.003064056728	0.03272342756
85	2	0.009982607176	0.02290096801	0.04621117766
85	3	0.01071532398	0.01094220863	0.04049127033
85	4	0.003123577003	0.01201464848	0.01551360822
85	5	0.00478198929	0.01632404654	0.07502313986
85	6	0.0002301329744	0.007448490174	0.01111300524
85	7	0.007267098697	0.01612447242	0.03194574755
85	8	0.001091701645	0.00153063288	0.008139930946
85	9	0.0004667544297	0.00321982047	0.02543517693
86	0	0.003050560353	0.02124023949	0.0322953496
86	1	0.003660107795	0.003698019151	0.03272342756
86	2	0.003851129443	0.01029925271	0.03730348679
86	3	0.008061763092	0.01071532398	0.0296611021
86	4	0.003710455559	0.006594198961	0.0157499426
86	5	0.005152578193	0.02120220006	0.07502313986
86	6	0.0002301329744	0.009929171684	0.01111300524
86	7	0.005319786688	0.007043187036	0.03194574755
86	8	0.001091701645	0.001233781325	0.008139930946
86	9	0.001402326316	0.01805269509	0.02759764033
87	0	0.005929089239	0.009123851194	0.03773568476
87	1	0.002239800827	0.003698019151	0.03015623045
87	2	0.006162475181	0.01204381397	0.02814399667
87	3	0.008061763092	0.008091830618	0.0611388252
87	4	0.006430156257	0.01017596886	0.01884580851
87	5	0.005152578193	0.03934127753	0.05317487796
87	6	0.0002301329744	0.01111300524	0.01886360712
87	7	0.006338597737	0.01027540165	0.03954063085
87	8	0.001233781325	0.002536831357	0.008294858686
87	9	0.004490739645	0.02437822346	0.0321453772
88	0	0.005929089239	0.01050554533	0.02534977783
88	1	0.0007538409503	0.008159338372	0.03015623045
88	2	0.003919171553	0.006162475181	0.03064116206
88	3	0.001272883372	0.008258323507	0.05436532053
88	4	0.002222595017	0.00454256769	0.01102787161
88	5	0.005152578193	0.02401236439	0.0563086038
88	6	0.0002301329744	0.01149519459	0.01407132834
88	7	0.003992210183	0.00842175026	0.02135119427
88	8	0.001233781325	0.002536831357	0.008294858686
88	9	0.004490739645	0.01434477383	0.02437822346
89	0	0.001568944216	0.01050554533	0.02917499453
89	1	0.0007538409503	0.008159338372	0.02514092649
89	2	0.00615331617	0.01153731495	0.04611790107
89	3	0.009695896073	0.01388328817	0.0271444478
89	4	0.00368160732	0.009530698114	0.01769586492
89	5	0.005152578193	0.03500229507	0.04503467383
89	6	0.0002301329744	0.001536329124	0.01407132834
89	7	0.003992210183	0.01288697607	0.02021557268
89	8	0.001233781325	0.00145875322	0.008008851296
89	9	0.001585734561	0.004490739645	0.02755200127
90	0	0.001568944216	0.01439768009	0.02016155755
90	1	0.00663144495	0.007362587272	0.05337507911
90	2	0.008310088357	0.0137174574	0.02515639226
90	3	0.009426704554	0.01388328817	0.02458139657
90	4	0.006864783518	0.009530698114	0.03872014961
90	5	0.005192823416	0.02494074352	0.03804149265
90	6	0.001536329124	0.003250960094	0.01407132834
90	7	0.0008073879425	0.003296888571	0.03360234298
90	8	0.001233781325	0.003050244788	0.00612437118
90	9	0.004490739645	0.01366931204	0.02755200127
91	0	0.005895699694	0.01697457844	0.02016155755
91	1	0.0005797024566	0.007362587272	0.01958266691
91	2	0.00688796824	0.0256032183	0.06048673195
91	3	0.01027989345	0.01614969753	0.07241113742
91	4	0.000947354273	0.005025188313	0.03872014961
91	5	0.02459760079	0.02494074352	0.04862962538
91	6	0.001536329124	0.003250960094	0.02496240782
91	7	0.0008073879425	0.002944969459	0.0398747333
91	8	0.001233781325	0.00612437118	0.008068192735
91	9	0.004490739645	0.005574883327	0.02363816206
92	0	0.005895699694	0.01038888826	0.03509476814
92	1	0.001849328225	0.00515566903	0.03562773614
92	2	0.002556975412	0.0256032183	0.06099211933
92	3	0.004592035364	0.01027989345	0.06323843317
92	4	0.005025188313	0.01044405997	0.02808195708
92	5	0.02560620107	0.03623526841	0.04742477723
92	6	0.01116772416	0.01281117796	0.02866534582
92	7	0.002944969459	0.005970518081	0.0398747333
92	8	0.001233781325	0.003735064473	0.008914188848
92	9	0.002420542544	0.01057424744	0.02363816206
93	0	0.005895699694	0.01790349038	0.0347418809
93	1	0.004536409653	0.00552111696	0.03034620239
93	2	0.002556975412	0.01933386507	0.09166133962
93	3	0.004035644381	0.01694922153	0.05864800511
93	4	2.327381869e-05	0.0042951566	0.04744340382
93	5	0.0139986919	0.02560620107	0.04272911007
93	6	0.01116772416	0.01263310523	0.03707586793
93	7	0.0002189478974	0.004241178674	0.01907561812
93	8	0.001233781325	0.004157901624	0.008914188848
93	9	0.002420542544	0.01057424744	0.04130941914
94	0	0.005895699694	0.008624258699	0.03629185755
94	1	0.00489659482	0.00552111696	0.02638590372
94	2	0.002764418182	0.02297433293	0.04412305831
94	3	0.004035644381	0.02299129205	0.05864800511
94	4	0.003376073082	0.004113495575	0.01806738298
94	5	0.001145365712	0.01694793811	0.04272911007
94	6	0.003263216431	0.009288981815	0.03707586793
94	7	0.0002189478974	0.004241178674	0.03141268946
94	8	0.001233781325	0.007154713961	0.008914188848
94	9	0.002420542544	0.03426650226	0.03737204263
95	0	0.005895699694	0.007010290332	0.02420802711
95	1	0.007142846683	0.01108498547	0.0493123608
95	2	0.002195100149	0.002764418182	0.03870762058
95	3	0.004035644381	0.0118998286	0.05864800511
95	4	0.001054691744	0.00412534359	0.01806738298
95	5	0.01694793811	0.02144045219	0.03841404421
95	6	0.003865380853	0.01095706643	0.02562206294
95	7	0.0002189478974	0.001794356754	0.05462412382
95	8	0.001233781325	0.007154713961	0.00853682226
95	9	0.002420542544	0.007753422644	0.01487784298
96	0	0.001630302055	0.007010290332	0.03425504001
96	1	0.005759481143	0.01079733409	0.04734247077
96	2	0.004145863935	0.01572833811	0.0423380942
96	3	0.004035644381	0.008136843702	0.05864800511
96	4	0.00412534359	0.007586990581	0.0121842647
96	5	0.0006043194789	0.01694793811	0.03998192673
96	6	0.003865380853	0.006319442124	0.02562206294
96	7	0.001361823957	0.006633426684	0.04067758431
96	8	0.001233781325	0.004846100564	0.01924588866
96	9	0.002420542544	0.009157997043	0.02978142118
97	0	0.00513683899	0.05122268696	0.06229082427
97	1	0.00689915233	0.01079733409	0.03042830432
97	2	0.001429269379	0.03104644744	0.04020790674
97	3	0.008136843702	0.01217253082	0.05996622314
97	4	0.00273490562	0.02878595865	0.04157744116
97	5	0.009543591354	0.01608603727	0.04895082862
97	6	0.003256050835	0.003865380853	0.01448070238
97	7	0.001830110377	0.003481081045	0.04067758431
97	8	0.001233781325	0.004846100564	0.009673555188
97	9	0.002420542544	0.01373958782	0.02978142118
98	0	0.00513683899	0.04569066626	0.06229082427
98	1	0.00689915233	0.01079733409	0.0293180827
98	2	0.0005953293334	0.03084383615	0.06280796081
98	3	0.003919214073	0.005005669156	0.05996622314
98	4	0.00273490562	0.004384381726	0.01895971141
98	5	0.003957626925	0.04160718172	0.06276725123
98	6	0.003256050835	0.003865380853	0.02462011445
98	7	0.003481081045	0.006200691833	0.03517321886
98	8	0.002739651679	0.004846100564	0.005798979554
98	9	0.006310616766	0.007320543561	0.03016340645
99	0	0.006422719813	0.05552534507	0.06507637393
99	1	0.005396677346	0.01079733409	0.02853447005
99	2	0.005405424837	0.02093794796	0.06280796081
99	3	0.003311531098	0.01378192033	0.0665903488
99	4	0.003698777343	0.01828282167	0.02092156447
99	5	0.01063421354	0.03224844238	0.07006193814
99	6	0.003256050835	0.004980118163	0.02481845127
99	7	0.002201007643	0.005581308759	0.03273166766
99	8	0.001030580804	0.002739651679	0.007620560286
99	9	0.002681461089	0.003654147368	0.02518621059
